source,target,coef_mean,coef_abs,p,X.logp,score,celltype,goi,cell_type
AR,RBMS3,0.022555146,0.022555146,0.00025154654592944657,3.5993816417414553,3.5993816417414553,PN_dev,AR,L5-6_THEMIS
AR,TXNIP,0.021086816,0.021086816,3.1388383863493744e-05,4.503231044836296,4.503231044836296,PN_dev,AR,L5-6_THEMIS
NR1I2,MAN1A1,-0.16778573,0.16778573,1.1656394799452817e-11,10.933435751533182,10.933435751533182,L2-3_CUX2,NR1I2,L5-6_THEMIS
NR1I2,IL1RAPL2,0.12070337,0.12070337,2.109391398178889e-11,10.675842829317777,10.675842829317777,L2-3_CUX2,NR1I2,L5-6_THEMIS
NR1I2,PTPRB,-0.09040577,0.09040577,1.19548737999674e-14,13.922455004095848,13.922455004095848,L2-3_CUX2,NR1I2,L5-6_THEMIS
NR1I2,SIPA1L1,-0.067527466,0.067527466,3.0845896181381893e-09,8.510802607460041,8.510802607460041,L2-3_CUX2,NR1I2,L5-6_THEMIS
NR1I2,ZEB1,0.05362934,0.05362934,2.0769120490855077e-12,11.682581894127196,11.682581894127196,L2-3_CUX2,NR1I2,L5-6_THEMIS
NR1I2,MN1,-0.04233593,0.04233593,3.116500460461579e-05,4.506332804605158,4.506332804605158,L2-3_CUX2,NR1I2,L5-6_THEMIS
NR1I2,TOX3,-0.038359527,0.038359527,5.026238738659845e-13,12.298756886929246,12.298756886929246,L2-3_CUX2,NR1I2,L5-6_THEMIS
NR1I2,PDGFC,0.037103977,0.037103977,6.069039840803231e-12,11.216880011531744,11.216880011531744,L2-3_CUX2,NR1I2,L5-6_THEMIS
NR1I2,KCND2,0.13806687,0.13806687,2.0918620860804183e-13,12.679466951367202,12.679466951367202,L4_RORB,NR1I2,L5-6_THEMIS
NR1I2,CSRP2,-0.0953492,0.0953492,3.0216103273384362e-12,11.519761543835008,11.519761543835008,L4_RORB,NR1I2,L5-6_THEMIS
NR1I2,ZEB1,0.080152996,0.080152996,2.393639763240471e-14,13.620941209238225,13.620941209238225,L4_RORB,NR1I2,L5-6_THEMIS
NR1I2,SIPA1L1,0.057823174,0.057823174,4.5547506008338854e-08,7.341535398196352,7.341535398196352,L4_RORB,NR1I2,L5-6_THEMIS
NR1I2,LRRTM4,0.048274476,0.048274476,3.301173917016862e-06,5.481331594963516,5.481331594963516,L4_RORB,NR1I2,L5-6_THEMIS
NR1I2,KCNIP1,0.04792854,0.04792854,7.432943611208485e-18,17.12883916188747,17.12883916188747,L4_RORB,NR1I2,L5-6_THEMIS
NR1I2,SEMA3C,-0.04600121,0.04600121,2.281703261344616e-18,17.641740836841656,17.641740836841656,L4_RORB,NR1I2,L5-6_THEMIS
NR1I2,MN1,-0.04373231,0.04373231,2.1975936372465014e-08,7.658052611010472,7.658052611010472,L4_RORB,NR1I2,L5-6_THEMIS
NR1I2,NCAM2,0.041079167,0.041079167,3.3379531937940684e-06,5.476519757476867,5.476519757476867,L4_RORB,NR1I2,L5-6_THEMIS
NR1I2,IL1RAPL2,-0.03677977,0.03677977,0.0007698329068625388,3.1136035287267885,3.1136035287267885,L4_RORB,NR1I2,L5-6_THEMIS
NR1I2,LRRTM4,0.09396901,0.09396901,4.3409233529517376e-13,12.362417882367701,12.362417882367701,L5-6_THEMIS,NR1I2,L5-6_THEMIS
NR1I2,KCND2,0.07658686,0.07658686,3.898229778896393e-14,13.409132565227218,13.409132565227218,L5-6_THEMIS,NR1I2,L5-6_THEMIS
NR1I2,NFIB,0.05300169,0.05300169,4.3313264324194766e-11,10.363379084232253,10.363379084232253,L5-6_THEMIS,NR1I2,L5-6_THEMIS
NR1I2,CSRP2,-0.038622607,0.038622607,2.063551467965925e-11,10.68538469471734,10.68538469471734,L5-6_THEMIS,NR1I2,L5-6_THEMIS
NR1I2,LRRTM4,0.08807478,0.08807478,4.369473639659185e-10,9.359570876338413,9.359570876338413,L5-6_TLE4,NR1I2,L5-6_THEMIS
NR1I2,KCNIP1,-0.050666116,0.050666116,3.3345594934660365e-17,16.476961529721258,16.476961529721258,L5-6_TLE4,NR1I2,L5-6_THEMIS
NR1I2,LRRTM4,0.04524881,0.04524881,1.034380444650807e-09,8.98531969854967,8.98531969854967,PN_dev,NR1I2,L5-6_THEMIS
NR1I2,IL1RAPL2,0.03897827,0.03897827,0.00018080085400573264,3.742799522482883,3.742799522482883,PN_dev,NR1I2,L5-6_THEMIS
NR1I2,KCNIP4,0.026880948,0.026880948,1.695074505315845e-08,7.770811208058882,7.770811208058882,PN_dev,NR1I2,L5-6_THEMIS
NR1I2,CSRP2,-0.025008915,0.025008915,5.520041855258427e-14,13.258057629256514,13.258057629256514,PN_dev,NR1I2,L5-6_THEMIS
NR1I2,PDGFC,0.023833938,0.023833938,3.4447227698023176e-08,7.462845724232349,7.462845724232349,PN_dev,NR1I2,L5-6_THEMIS
NR1I2,NRP1,0.02299948,0.02299948,2.5662340187497532e-14,13.590703742186538,13.590703742186538,PN_dev,NR1I2,L5-6_THEMIS
NR1I2,THRB,0.022451863,0.022451863,1.931135081637562e-09,8.714187346542742,8.714187346542742,PN_dev,NR1I2,L5-6_THEMIS
NR1I3,TRPM3,-0.12611361,0.12611361,5.903235207608207e-11,10.228909912470606,10.228909912470606,L2-3_CUX2,NR1I3,L5-6_THEMIS
NR1I3,CNTNAP5,-0.06973899,0.06973899,5.480704537596612e-10,9.261163609923807,9.261163609923807,L2-3_CUX2,NR1I3,L5-6_THEMIS
NR1I3,PRR16,-0.0588238,0.0588238,5.619117402702094e-07,6.25033189390385,6.25033189390385,L2-3_CUX2,NR1I3,L5-6_THEMIS
NR1I3,QKI,-0.04394663,0.04394663,7.9640661324072e-10,9.098865142313604,9.098865142313604,L2-3_CUX2,NR1I3,L5-6_THEMIS
NR1I3,NFIB,-0.04381403,0.04381403,5.5897583712781424e-09,8.252606964973795,8.252606964973795,L2-3_CUX2,NR1I3,L5-6_THEMIS
NR1I3,SIDT1,-0.043531835,0.043531835,2.3039421406282327e-12,11.637528431638325,11.637528431638325,L2-3_CUX2,NR1I3,L5-6_THEMIS
NR1I3,LRRC4C,0.037905313,0.037905313,1.0894620038767773e-05,4.962787911626445,4.962787911626445,L2-3_CUX2,NR1I3,L5-6_THEMIS
NR1I3,RARB,-0.049242113,0.049242113,1.752381900644035e-10,9.756371241051392,9.756371241051392,L4_RORB,NR1I3,L5-6_THEMIS
NR1I3,ARHGAP15,-0.044726405,0.044726405,8.95029401275913e-16,15.048162698089493,15.048162698089493,L4_RORB,NR1I3,L5-6_THEMIS
NR1I3,TRPM3,0.03955988,0.03955988,2.6695040573315654e-05,4.57356941472914,4.57356941472914,L4_RORB,NR1I3,L5-6_THEMIS
NR1I3,QKI,-0.073826656,0.073826656,4.75604190447977e-16,15.32275432755962,15.32275432755962,L5-6_THEMIS,NR1I3,L5-6_THEMIS
NR1I3,AK5,-0.062153928,0.062153928,2.8262012628641114e-13,12.54879691388203,12.54879691388203,L5-6_THEMIS,NR1I3,L5-6_THEMIS
NR1I3,ARHGAP15,0.043492537,0.043492537,1.6288554991131487e-08,7.788117441610058,7.788117441610058,L5-6_THEMIS,NR1I3,L5-6_THEMIS
NR1I3,CHRM3,-0.042293668,0.042293668,4.985623894448595e-13,12.302280486908554,12.302280486908554,L5-6_THEMIS,NR1I3,L5-6_THEMIS
NR1I3,PDGFC,-0.03418703,0.03418703,2.0261933993475195e-08,7.693319103763108,7.693319103763108,L5-6_THEMIS,NR1I3,L5-6_THEMIS
NR1I3,RPH3A,-0.03216047,0.03216047,4.381750372509046e-05,4.358352367745167,4.358352367745167,L5-6_THEMIS,NR1I3,L5-6_THEMIS
NR1I3,LRRC4C,-0.049214594,0.049214594,1.863449479425102e-09,8.729682377047153,8.729682377047153,L5-6_TLE4,NR1I3,L5-6_THEMIS
NR1I3,CHRM3,-0.031740583,0.031740583,0.0002685677673180558,3.570946111235058,3.570946111235058,L5-6_TLE4,NR1I3,L5-6_THEMIS
NR1I3,RPH3A,-0.03139629,0.03139629,2.3396512997831835e-08,7.630848864754215,7.630848864754215,L5-6_TLE4,NR1I3,L5-6_THEMIS
NR1I3,QKI,0.051835105,0.051835105,9.861094427305215e-13,12.00607488248649,12.00607488248649,PN_dev,NR1I3,L5-6_THEMIS
NR3C1,CAMK2A,0.18800056,0.18800056,2.610735958210683e-09,8.583237049161612,8.583237049161612,L2-3_CUX2,NR3C1,L5-6_THEMIS
NR3C1,PTPRZ1,-0.12847519,0.12847519,3.5973862433715535e-12,11.44401293044407,11.44401293044407,L2-3_CUX2,NR3C1,L5-6_THEMIS
NR3C1,TRHDE,0.11368092,0.11368092,1.779861470250463e-07,6.749613798279324,6.749613798279324,L2-3_CUX2,NR3C1,L5-6_THEMIS
NR3C1,BRINP1,0.097644694,0.097644694,4.4959138192739906e-10,9.347182022210452,9.347182022210452,L2-3_CUX2,NR3C1,L5-6_THEMIS
NR3C1,NCAM2,0.095531926,0.095531926,2.418586407353097e-07,6.616438392225785,6.616438392225785,L2-3_CUX2,NR3C1,L5-6_THEMIS
NR3C1,CNTN5,0.09203557,0.09203557,8.351666005177185e-07,6.078226882039241,6.078226882039241,L2-3_CUX2,NR3C1,L5-6_THEMIS
NR3C1,KIAA1217,0.07029785,0.07029785,3.8017779281119206e-05,4.4200132550172135,4.4200132550172135,L2-3_CUX2,NR3C1,L5-6_THEMIS
NR3C1,TXNIP,-0.06567612,0.06567612,7.366492457244397e-15,14.132739251498633,14.132739251498633,L2-3_CUX2,NR3C1,L5-6_THEMIS
NR3C1,FHIT,0.06487573,0.06487573,2.2772843762857324e-06,5.642582733398856,5.642582733398856,L2-3_CUX2,NR3C1,L5-6_THEMIS
NR3C1,CNKSR3,-0.05062335,0.05062335,2.5941001076926365e-08,7.586013268275218,7.586013268275218,L2-3_CUX2,NR3C1,L5-6_THEMIS
NR3C1,KCTD1,0.044894107,0.044894107,2.5579417363278584e-06,5.592109351913456,5.592109351913456,L2-3_CUX2,NR3C1,L5-6_THEMIS
NR3C1,SLC39A11,0.039654896,0.039654896,0.0006817312036132862,3.1663868273937608,3.1663868273937608,L2-3_CUX2,NR3C1,L5-6_THEMIS
NR3C1,CAMK2A,0.14951114,0.14951114,5.3382809451434816e-08,7.272598573726705,7.272598573726705,L4_RORB,NR3C1,L5-6_THEMIS
NR3C1,PDE1A,0.1397239,0.1397239,2.8102493366356754e-10,9.55125514603047,9.55125514603047,L4_RORB,NR3C1,L5-6_THEMIS
NR3C1,TLL1,0.11091113,0.11091113,4.87014021884001e-13,12.312458534598134,12.312458534598134,L4_RORB,NR3C1,L5-6_THEMIS
NR3C1,CNTN5,0.103417456,0.103417456,1.371864584433501e-07,6.862688755346288,6.862688755346288,L4_RORB,NR3C1,L5-6_THEMIS
NR3C1,FHIT,0.07790053,0.07790053,1.1393774347917418e-14,13.943332385934694,13.943332385934694,L4_RORB,NR3C1,L5-6_THEMIS
NR3C1,BRINP1,0.06961099,0.06961099,3.184417596144745e-05,4.496969984964114,4.496969984964114,L4_RORB,NR3C1,L5-6_THEMIS
NR3C1,IL1RAPL2,-0.063148804,0.063148804,0.00047132682676695453,3.3266778405601514,3.3266778405601514,L4_RORB,NR3C1,L5-6_THEMIS
NR3C1,PTPRZ1,-0.05815428,0.05815428,1.1245525670731861e-08,7.949020238711032,7.949020238711032,L4_RORB,NR3C1,L5-6_THEMIS
NR3C1,GHR,-0.055698823,0.055698823,2.0227115153590972e-07,6.694066053077758,6.694066053077758,L4_RORB,NR3C1,L5-6_THEMIS
NR3C1,ST6GALNAC3,0.052340444,0.052340444,2.0941627380443853e-07,6.67898957218513,6.67898957218513,L4_RORB,NR3C1,L5-6_THEMIS
NR3C1,ETV5,0.038426068,0.038426068,4.2887478038627864e-16,15.3676694913247,15.3676694913247,L4_RORB,NR3C1,L5-6_THEMIS
NR3C1,NCAM2,0.20492321,0.20492321,2.998705861541436e-11,10.523066131430973,10.523066131430973,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,PDZRN4,0.17923817,0.17923817,1.1356074509025162e-08,7.944771766661122,7.944771766661122,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,CAMK2A,0.15886357,0.15886357,7.326605629233538e-11,10.135097184693722,10.135097184693722,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,KIAA1217,0.1395787,0.1395787,2.407232183434188e-06,5.618482018939277,5.618482018939277,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,IL1RAPL2,0.11971184,0.11971184,1.250042542442906e-08,7.9030752064849015,7.9030752064849015,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,PTPRZ1,-0.115609966,0.115609966,1.0966324430755436e-13,12.959938909975186,12.959938909975186,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,PDE1A,0.101911314,0.101911314,2.2771788146508387e-07,6.642602865227184,6.642602865227184,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,BRINP1,0.09288185,0.09288185,5.4393148552590746e-08,7.264455801279711,7.264455801279711,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,SLC39A11,0.085293464,0.085293464,1.7209838825473983e-12,11.764223196931885,11.764223196931885,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,FHIT,0.07953662,0.07953662,5.4239966711475224e-15,14.265680585679103,14.265680585679103,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,TXNIP,-0.076986104,0.076986104,4.087912561122167e-15,14.388498402165974,14.388498402165974,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,TRHDE,0.06739008,0.06739008,2.581427193892791e-13,12.588140119207306,12.588140119207306,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,CNTN5,0.058531933,0.058531933,1.7631964189974937e-09,8.753699304867332,8.753699304867332,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,ST6GALNAC3,-0.057726316,0.057726316,6.446029603880964e-07,6.190707704288682,6.190707704288682,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,GPR22,-0.0536767,0.0536767,2.1299824560517233e-07,6.671623973683941,6.671623973683941,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,KIF13A,0.036987618,0.036987618,2.9097980257148354e-15,14.536137155124655,14.536137155124655,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,GHR,0.03516491,0.03516491,4.817146259942897e-08,7.317210167278714,7.317210167278714,L5-6_THEMIS,NR3C1,L5-6_THEMIS
NR3C1,KIAA1217,0.19869047,0.19869047,2.225144976836012e-09,8.652641687789249,8.652641687789249,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,PTPRZ1,-0.1281775,0.1281775,1.0972956425854824e-09,8.959676345401423,8.959676345401423,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,CAMK2A,0.12039147,0.12039147,2.5650761528415683e-13,12.590899736880457,12.590899736880457,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,FHIT,0.09758706,0.09758706,2.3797344481430687e-21,20.623471502666398,20.623471502666398,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,GPR22,-0.09391983,0.09391983,7.745847873120747e-07,6.11093103672161,6.11093103672161,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,BRINP1,0.09386464,0.09386464,6.288895624171047e-10,9.20142561313005,9.20142561313005,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,ST6GALNAC3,-0.09032346,0.09032346,1.173901152275379e-12,11.9303684710856,11.9303684710856,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,PDZRN4,0.08658806,0.08658806,5.2325824900376145e-06,5.281283916417702,5.281283916417702,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,NCAM2,0.077389285,0.077389285,0.00019035260271849187,3.7204411806381548,3.7204411806381548,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,TXNIP,-0.071277656,0.071277656,8.068300564422746e-22,21.093217931599717,21.093217931599717,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,SLC39A11,0.06594152,0.06594152,6.222843325456616e-12,11.206011133250819,11.206011133250819,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,DCHS2,0.06422514,0.06422514,7.739991973899394e-10,9.111259489665041,9.111259489665041,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,KCTD1,0.058940507,0.058940507,4.355928895994749e-14,13.360919218064371,13.360919218064371,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,ATP2C2,0.049100827,0.049100827,5.603172755587014e-09,8.251565987269798,8.251565987269798,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,ETV5,0.046658836,0.046658836,2.680388064259037e-16,15.571802324640757,15.571802324640757,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,PDE1A,-0.043495446,0.043495446,0.000666374304344203,3.1762817578447797,3.1762817578447797,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,TRHDE,0.04252451,0.04252451,3.3142424780334596e-06,5.47961572071464,5.47961572071464,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,PTCHD4,0.03952057,0.03952057,0.00023247313288479255,3.6336272316519085,3.6336272316519085,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,TMPO,-0.036695816,0.036695816,2.808256384145501e-18,17.551563245140265,17.551563245140265,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,DKK2,0.03461658,0.03461658,3.995615453959076e-12,11.398416315806381,11.398416315806381,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,GFRA1,0.034363165,0.034363165,9.392792484579133e-09,8.02720527244653,8.02720527244653,L5-6_TLE4,NR3C1,L5-6_THEMIS
NR3C1,IL1RAPL2,0.5645483,0.5645483,1.2931434136058813e-17,16.888353307846746,16.888353307846746,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,NCAM2,0.24657664,0.24657664,3.372156757727563e-05,4.472092245010019,4.472092245010019,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,PDE1A,0.19101313,0.19101313,2.2274682922631264e-05,4.652188469375563,4.652188469375563,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,PTCHD4,0.14104675,0.14104675,2.7453919872294994e-14,13.56139563819499,13.56139563819499,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,KIAA1217,-0.14058623,0.14058623,4.853685678041214e-09,8.313928351760213,8.313928351760213,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,TRHDE,0.10414729,0.10414729,3.596983034105938e-14,13.444061610613947,13.444061610613947,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,FHIT,0.08694201,0.08694201,1.5656514622579906e-16,15.805304912051541,15.805304912051541,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,FOXP1,0.08535264,0.08535264,1.1456252003548231e-07,6.9409574417412925,6.9409574417412925,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,GPR22,0.06477794,0.06477794,2.0000750457757644e-12,11.698953708658594,11.698953708658594,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,PDZRN4,0.056880504,0.056880504,7.617342474943182e-05,4.118196518131913,4.118196518131913,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,SLC39A11,0.0509761,0.0509761,9.35616180781855e-12,11.028902275999794,11.028902275999794,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,CNKSR3,-0.045883622,0.045883622,1.9872929050228977e-09,8.701738117963034,8.701738117963034,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,SESN3,0.044428926,0.044428926,1.0758550049283029e-12,11.968246255437922,11.968246255437922,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,PTPRZ1,0.03940054,0.03940054,8.180190165087003e-05,4.087236600156554,4.087236600156554,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,TRAF3IP2,0.03782252,0.03782252,6.212791535636315e-08,7.206713218484376,7.206713218484376,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,TACR3,0.03533139,0.03533139,3.230328892137057e-13,12.49075325823587,12.49075325823587,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,FAM118A,-0.03450193,0.03450193,5.050733610083954e-13,12.296645536797781,12.296645536797781,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,LIFR,0.031593565,0.031593565,2.846487830909143e-09,8.545690668511597,8.545690668511597,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,DKK2,0.025209324,0.025209324,3.9264258335523576e-13,12.406002601543674,12.406002601543674,PN_dev,NR3C1,L5-6_THEMIS
NR3C1,CRADD,0.022154165,0.022154165,2.483477540916384e-05,4.6049397631502105,4.6049397631502105,PN_dev,NR3C1,L5-6_THEMIS
NR3C2,CDH12,0.24574195,0.24574195,3.686769105029544e-18,17.433354060536427,17.433354060536427,L2-3_CUX2,NR3C2,L5-6_THEMIS
NR3C2,PDE1A,0.08563263,0.08563263,2.2400424793796407e-07,6.649743745779567,6.649743745779567,L2-3_CUX2,NR3C2,L5-6_THEMIS
NR3C2,PHYHIPL,0.081812404,0.081812404,7.437273391254568e-14,13.128586253724167,13.128586253724167,L2-3_CUX2,NR3C2,L5-6_THEMIS
NR3C2,LINC-PINT,0.05533912,0.05533912,2.1258627354753805e-08,7.672464780805263,7.672464780805263,L2-3_CUX2,NR3C2,L5-6_THEMIS
NR3C2,PDZRN4,0.036110412,0.036110412,8.748418944744635e-10,9.058070427619512,9.058070427619512,L2-3_CUX2,NR3C2,L5-6_THEMIS
NR3C2,BRINP1,0.035280976,0.035280976,0.0003271960657026352,3.4851919270481115,3.4851919270481115,L2-3_CUX2,NR3C2,L5-6_THEMIS
NR3C2,CDH12,0.11331345,0.11331345,5.385797044024868e-20,19.26875001637583,19.26875001637583,L4_RORB,NR3C2,L5-6_THEMIS
NR3C2,PDE1A,0.09123491,0.09123491,1.716455963824726e-07,6.765367334046124,6.765367334046124,L4_RORB,NR3C2,L5-6_THEMIS
NR3C2,HMGCS1,-0.046548687,0.046548687,4.2596935774961776e-08,7.370621640894679,7.370621640894679,L4_RORB,NR3C2,L5-6_THEMIS
NR3C2,CDH12,0.14705677,0.14705677,5.171089950081544e-10,9.28641790769606,9.28641790769606,L5-6_THEMIS,NR3C2,L5-6_THEMIS
NR3C2,PDE1A,0.13961315,0.13961315,3.290738837248292e-08,7.482706583230561,7.482706583230561,L5-6_THEMIS,NR3C2,L5-6_THEMIS
NR3C2,PTPRZ1,-0.040175408,0.040175408,4.353691291308903e-06,5.36114236887192,5.36114236887192,L5-6_THEMIS,NR3C2,L5-6_THEMIS
NR3C2,ABHD3,-0.038114943,0.038114943,3.234804103930908e-14,13.490152014580397,13.490152014580397,L5-6_THEMIS,NR3C2,L5-6_THEMIS
NR3C2,BRINP1,0.036659513,0.036659513,0.00017282737965859185,3.762387454607657,3.762387454607657,L5-6_THEMIS,NR3C2,L5-6_THEMIS
NR3C2,PTPRZ1,-0.07565201,0.07565201,6.617991998152034e-08,7.179273762283527,7.179273762283527,L5-6_TLE4,NR3C2,L5-6_THEMIS
NR3C2,PTCHD4,0.049255922,0.049255922,5.86435393253757e-07,6.231779826513336,6.231779826513336,L5-6_TLE4,NR3C2,L5-6_THEMIS
NR3C2,PDZRN4,-0.041214347,0.041214347,6.855218928986436e-08,7.163978670979139,7.163978670979139,L5-6_TLE4,NR3C2,L5-6_THEMIS
NR3C2,SESN3,0.040885296,0.040885296,1.661843968277865e-07,6.779409754858176,6.779409754858176,L5-6_TLE4,NR3C2,L5-6_THEMIS
NR3C2,MSI2,0.031454746,0.031454746,1.4121191792217395e-07,6.85012864840168,6.85012864840168,L5-6_TLE4,NR3C2,L5-6_THEMIS
NR3C2,PDE1A,0.04224331,0.04224331,1.0352059911749314e-09,8.98497322322224,8.98497322322224,PN_dev,NR3C2,L5-6_THEMIS
NR3C2,MSI2,0.023847783,0.023847783,9.20636425111585e-17,16.03591184617894,16.03591184617894,PN_dev,NR3C2,L5-6_THEMIS
ESR1,CACNG3,0.4983214,0.4983214,3.902516229022906e-14,13.408655282202652,13.408655282202652,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,NKAIN3,0.223335,0.223335,4.810327943487494e-11,10.317825314646539,10.317825314646539,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,GALNTL6,0.1874325,0.1874325,1.6042286226266256e-11,10.794733739250207,10.794733739250207,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,CHRM2,0.17300893,0.17300893,1.3422317606294356e-18,17.872172488882185,17.872172488882185,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,GULP1,0.1641596,0.1641596,1.9378999687953305e-07,6.712668644272568,6.712668644272568,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,ZNF804B,0.14233425,0.14233425,9.311532678443371e-09,8.030978828255412,8.030978828255412,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,MTUS2,0.13923198,0.13923198,1.4724207604408886e-14,13.831968067834065,13.831968067834065,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,EZH2,-0.12011453,0.12011453,2.3134795744396412e-08,7.635734330504829,7.635734330504829,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,COBL,-0.10784644,0.10784644,3.845184645649084e-07,6.415082800554072,6.415082800554072,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,SMAD3,-0.10552498,0.10552498,1.029938264120339e-09,8.987188806707854,8.987188806707854,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,DCC,0.08331499,0.08331499,2.125783460241323e-06,5.672480976318775,5.672480976318775,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,KCNIP4,0.076702625,0.076702625,1.37900603875082e-08,7.860433832018192,7.860433832018192,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,SAT1,-0.073080145,0.073080145,1.0720468075913023e-13,12.969786252110765,12.969786252110765,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,MPDZ,-0.06952017,0.06952017,1.2822037370115653e-09,8.892042961689429,8.892042961689429,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,ARHGAP15,0.06925591,0.06925591,3.7297429739210005e-09,8.42832109549799,8.42832109549799,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,HS3ST2,0.06525372,0.06525372,1.244379425441612e-08,7.905047178125086,7.905047178125086,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,GPR85,-0.060908053,0.060908053,3.667756537868269e-11,10.435599500092954,10.435599500092954,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,DDIT4,-0.055833943,0.055833943,8.875598091473224e-16,15.051802371898265,15.051802371898265,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,ARNT2,0.054205123,0.054205123,1.2226018121375585e-06,5.912714964835492,5.912714964835492,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,KIF26B,0.050366074,0.050366074,1.721827183011137e-12,11.764010440124531,11.764010440124531,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,KCNH8,0.042097,0.042097,0.00013012830432029886,3.8856282293941673,3.8856282293941673,L2-3_CUX2,ESR1,L5-6_THEMIS
ESR1,DCC,0.07348344,0.07348344,1.250671404809115e-10,9.90285677969396,9.90285677969396,L4_RORB,ESR1,L5-6_THEMIS
ESR1,CACNG3,0.06705476,0.06705476,3.5481908276401823e-26,25.44999303112822,25.44999303112822,L4_RORB,ESR1,L5-6_THEMIS
ESR1,NKAIN3,0.06661521,0.06661521,1.8000883947303937e-15,14.74470616800722,14.74470616800722,L4_RORB,ESR1,L5-6_THEMIS
